player_name,pitch_type,result,release_speed,description,count,outs_when_up
"Lester, Jon",FF,S,92,foul,1-0,1
"Lester, Jon",FF,B,93.2,ball,0-0,1
"Lester, Jon",FC,S,88.3,swinging_strike,2-2,0
"Lester, Jon",FF,B,93,ball,1-2,0
"Lester, Jon",FF,S,92.3,swinging_strike,1-1,0
"Lester, Jon",FF,S,92.4,swinging_strike,1-0,0
"Lester, Jon",FF,B,91.5,ball,0-0,0
"Lester, Jon",FC,S,88.1,swinging_strike,0-2,2
"Lester, Jon",FF,S,91.6,foul,0-1,2
"Lester, Jon",CU,S,72.3,called_strike,0-0,2
"Lester, Jon",CU,S,74.9,swinging_strike_blocked,0-2,1
"Lester, Jon",FF,S,90.7,foul,0-1,1
"Lester, Jon",CU,S,71,called_strike,0-0,1
"Lester, Jon",FF,X,91.5,hit_into_play,2-1,0
"Lester, Jon",FF,S,91.2,called_strike,2-0,0
"Lester, Jon",FF,B,90.7,ball,1-0,0
"Lester, Jon",FF,B,90.3,ball,0-0,0
"Lester, Jon",FF,S,92.8,called_strike,1-2,2
"Lester, Jon",CU,S,76.2,swinging_strike_blocked,1-1,2
"Lester, Jon",FF,S,91.9,called_strike,1-0,2
"Lester, Jon",SI,B,92.3,ball,0-0,2
"Lester, Jon",SI,X,90.7,hit_into_play,1-1,2
"Lester, Jon",FF,S,92,foul,1-0,2
"Lester, Jon",FF,B,92.9,ball,0-0,2
"Lester, Jon",FF,X,92.5,hit_into_play,1-1,1
"Lester, Jon",SI,S,90.9,called_strike,1-0,1
"Lester, Jon",SI,B,91.4,ball,0-0,1
"Lester, Jon",CH,X,83.9,hit_into_play,0-1,0
"Lester, Jon",FF,S,91.1,called_strike,0-0,0
"Lester, Jon",FF,X,92.9,hit_into_play,2-2,2
"Lester, Jon",FF,S,90.8,foul,2-1,2
"Lester, Jon",CU,B,70.9,ball,1-1,2
"Lester, Jon",CU,B,69.8,ball,0-1,2
"Lester, Jon",FF,S,91.3,called_strike,0-0,2
"Lester, Jon",CH,X,83.7,hit_into_play,0-0,1
"Lester, Jon",FC,S,86.2,swinging_strike,1-2,0
"Lester, Jon",FC,S,85.6,swinging_strike,1-1,0
"Lester, Jon",FF,B,92,ball,0-1,0
"Lester, Jon",FF,S,90.3,foul,0-0,0
"Lester, Jon",FC,X,88.2,hit_into_play,3-1,2
"Lester, Jon",CU,S,74.2,called_strike,3-0,2
"Lester, Jon",FC,B,88.9,ball,2-0,2
"Lester, Jon",CU,B,73.7,ball,1-0,2
"Lester, Jon",FF,B,93.3,ball,0-0,2
"Lester, Jon",FC,X,89,hit_into_play,2-2,2
"Lester, Jon",FF,B,93.2,ball,1-2,2
"Lester, Jon",FC,B,86.5,ball,0-2,2
"Lester, Jon",FC,S,88.9,foul,0-1,2
"Lester, Jon",CU,S,74.2,called_strike,0-0,2
"Lester, Jon",FC,X,88.1,hit_into_play,1-1,1
"Lester, Jon",CH,B,86.6,blocked_ball,0-1,1
"Lester, Jon",FF,S,92.5,called_strike,0-0,1
"Lester, Jon",FC,B,89.9,hit_by_pitch,1-2,1
"Lester, Jon",FF,B,94,ball,0-2,1
"Lester, Jon",FF,S,93.6,called_strike,0-1,1
"Lester, Jon",CU,S,74.5,foul,0-0,1
"Lester, Jon",FC,X,89.6,hit_into_play,1-1,1
"Lester, Jon",CH,B,84,ball,0-1,1
"Lester, Jon",FF,S,92.5,called_strike,0-0,1
"Lester, Jon",CU,X,72.2,hit_into_play,2-1,0
"Lester, Jon",FC,B,89.3,ball,1-1,0
"Lester, Jon",SI,S,91,foul,1-0,0
"Lester, Jon",FF,B,90.2,ball,0-0,0
"Lester, Jon",FC,S,89.6,swinging_strike,1-0,2
"Lester, Jon",CU,B,75.6,ball,0-0,2
"Lester, Jon",FF,S,93.7,foul_tip,1-2,1
"Lester, Jon",FF,S,93.6,swinging_strike,1-1,1
"Lester, Jon",FC,S,87.1,called_strike,1-0,1
"Lester, Jon",FF,B,93.2,ball,0-0,1
"Lester, Jon",FC,X,88.6,hit_into_play,1-1,1
"Lester, Jon",FF,B,92.4,ball,0-1,1
"Lester, Jon",FF,S,94.2,called_strike,0-0,1
"Lester, Jon",FF,X,91.4,hit_into_play,1-1,0
"Lester, Jon",FF,B,92.8,ball,0-1,0
"Lester, Jon",FF,S,91.9,called_strike,0-0,0
"Lester, Jon",FF,S,93.6,called_strike,1-2,2
"Lester, Jon",FF,S,92.5,foul,1-1,2
"Lester, Jon",FC,S,88.3,swinging_strike,1-0,2
"Lester, Jon",FF,B,92.5,ball,0-0,2
"Lester, Jon",FF,X,92.7,hit_into_play,2-2,1
"Lester, Jon",FC,S,88.5,foul,2-1,1
"Lester, Jon",FC,B,87.2,ball,1-1,1
"Lester, Jon",FF,S,92.1,foul,1-0,1
"Lester, Jon",FC,B,88.3,ball,0-0,1
"Lester, Jon",SI,X,91.3,hit_into_play,1-0,0
"Lester, Jon",FF,B,91.7,ball,0-0,0
"Lester, Jon",CU,X,75.1,hit_into_play,2-2,0
"Lester, Jon",SI,B,92.5,ball,1-2,0
"Lester, Jon",FC,S,87.2,foul,1-1,0
"Lester, Jon",FC,B,88,ball,0-1,0
"Lester, Jon",FF,S,92.8,called_strike,0-0,0
"Lester, Jon",FF,X,93.9,hit_into_play,0-0,2
"Lester, Jon",CU,X,76.1,hit_into_play,2-2,1
"Lester, Jon",FF,B,93.6,ball,1-2,1
"Lester, Jon",CU,S,74.4,swinging_strike,1-1,1
"Lester, Jon",CU,B,73.9,ball,0-1,1
"Lester, Jon",SI,S,92.2,called_strike,0-0,1
"Lester, Jon",FF,X,92.4,hit_into_play,2-1,1
"Lester, Jon",FF,B,93.4,ball,1-1,1
"Lester, Jon",FF,S,92.4,called_strike,1-0,1
"Lester, Jon",FF,B,92.1,ball,0-0,1
"Lester, Jon",SI,X,92.1,hit_into_play,0-0,0
"Lester, Jon",SI,X,91.7,hit_into_play,3-1,1
"Lester, Jon",FF,S,91.6,called_strike,3-0,1
"Lester, Jon",SI,B,92.9,ball,2-0,1
"Lester, Jon",SI,B,92.6,ball,1-0,1
"Lester, Jon",CU,B,76.9,ball,0-0,1
"Lester, Jon",FF,X,93.7,hit_into_play,3-2,0
"Lester, Jon",FC,B,89.3,ball,2-2,0
"Lester, Jon",FF,B,94.2,ball,1-2,0
"Lester, Jon",SI,S,91.6,swinging_strike,1-1,0
"Lester, Jon",FC,B,89.8,ball,0-1,0
"Lester, Jon",CU,S,73.8,called_strike,0-0,0
"Lester, Jon",FC,X,88.2,hit_into_play,1-0,0
"Lester, Jon",FF,B,91.6,ball,0-0,0
"Lester, Jon",CU,X,75.6,hit_into_play,0-1,2
"Lester, Jon",FC,S,90,called_strike,0-0,2
"Lester, Jon",FC,S,89.4,swinging_strike,3-2,1
"Lester, Jon",SI,S,89,foul,3-1,1
"Lester, Jon",FF,B,92,ball,2-1,1
"Lester, Jon",FF,S,92.4,called_strike,2-0,1
"Lester, Jon",FF,B,91.8,ball,1-0,1
"Lester, Jon",CU,B,71.3,ball,0-0,1
"Lester, Jon",CU,S,74.6,swinging_strike_blocked,1-2,0
"Lester, Jon",FF,B,92.4,ball,0-2,0
"Lester, Jon",FC,S,88.3,foul,0-1,0
"Lester, Jon",FC,S,86.3,called_strike,0-0,0
"Lester, Jon",FC,X,88,hit_into_play,3-1,2
"Lester, Jon",FF,S,90.1,called_strike,3-0,2
"Lester, Jon",FF,B,91.9,ball,2-0,2
"Lester, Jon",CU,B,71.1,ball,1-0,2
"Lester, Jon",FF,B,92,ball,0-0,2
"Lester, Jon",FF,X,92.9,hit_into_play,1-2,1
"Lester, Jon",FF,S,91.1,foul_tip,1-1,1
"Lester, Jon",FC,B,89.5,ball,0-1,1
"Lester, Jon",CU,S,71.2,called_strike,0-0,1
"Lester, Jon",SI,X,90.3,hit_into_play,1-0,0
"Lester, Jon",SI,B,90.9,ball,0-0,0
"Lester, Jon",FC,X,87.6,hit_into_play,1-2,2
"Lester, Jon",CU,B,78,ball,0-2,2
"Lester, Jon",SI,S,92.4,called_strike,0-1,2
"Lester, Jon",FF,S,92.4,called_strike,0-0,2
"Lester, Jon",FF,B,92.5,ball,3-2,2
"Lester, Jon",CU,B,76.6,ball,2-2,2
"Lester, Jon",FF,S,91.9,foul,2-1,2
"Lester, Jon",FC,B,88.6,ball,1-1,2
"Lester, Jon",FF,B,92.8,ball,0-1,2
"Lester, Jon",SI,S,90.6,foul,0-0,2
"Lester, Jon",FC,X,87.8,hit_into_play,3-2,1
"Lester, Jon",FC,S,85.7,foul,3-2,1
"Lester, Jon",CH,B,82.2,ball,2-2,1
"Lester, Jon",FF,S,91.7,foul,2-1,1
"Lester, Jon",FF,B,93.1,ball,1-1,1
"Lester, Jon",FF,B,93.1,ball,0-1,1
"Lester, Jon",FF,S,91.5,foul,0-0,1
"Lester, Jon",FF,S,92.7,swinging_strike,3-2,0
"Lester, Jon",FC,S,87.7,foul,3-1,0
"Lester, Jon",CU,B,70,ball,2-1,0
"Lester, Jon",FF,B,90.4,ball,1-1,0
"Lester, Jon",FC,B,87.9,ball,0-1,0
"Lester, Jon",CU,S,70,called_strike,0-0,0
"Lester, Jon",FF,X,93.2,hit_into_play,0-0,2
"Lester, Jon",FF,X,91.9,hit_into_play,3-2,1
"Lester, Jon",FC,S,88,foul,3-2,1
"Lester, Jon",FF,B,93.9,ball,2-2,1
"Lester, Jon",CU,B,74.4,ball,1-2,1
"Lester, Jon",SI,B,92.2,ball,0-2,1
"Lester, Jon",FF,S,93.4,foul,0-2,1
"Lester, Jon",CU,S,71.5,swinging_strike,0-1,1
"Lester, Jon",FF,S,92.4,foul,0-0,1
"Lester, Jon",FF,X,93,hit_into_play,2-2,0
"Lester, Jon",CU,B,76.5,ball,1-2,0
"Lester, Jon",FF,S,92.2,called_strike,1-1,0
"Lester, Jon",CU,B,72.7,ball,0-1,0
"Lester, Jon",FF,S,90.8,called_strike,0-0,0
"Lester, Jon",FF,S,93,called_strike,2-2,2
"Lester, Jon",FF,B,93.3,ball,1-2,2
"Lester, Jon",FF,S,92.5,called_strike,1-1,2
"Lester, Jon",FC,S,87.2,foul,1-0,2
"Lester, Jon",FC,B,86.7,ball,0-0,2
"Lester, Jon",CU,S,73,swinging_strike,2-2,1
"Lester, Jon",FC,S,87.3,foul,2-2,1
"Lester, Jon",FF,S,91.4,foul,2-2,1
"Lester, Jon",FF,B,92.6,ball,1-2,1
"Lester, Jon",FC,S,87.2,foul_tip,1-1,1
"Lester, Jon",FF,S,91.5,called_strike,1-0,1
"Lester, Jon",FF,B,90.7,ball,0-0,1
"Lester, Jon",FC,X,88.6,hit_into_play,1-0,0
"Lester, Jon",FF,B,90,ball,0-0,0
"Lester, Jon",FF,S,93.6,swinging_strike,3-2,1
"Lester, Jon",FC,S,89.6,swinging_strike,3-1,1
"Lester, Jon",FF,B,91.4,ball,2-1,1
"Lester, Jon",FC,B,90.2,ball,1-1,1
"Lester, Jon",SI,B,91.9,ball,0-1,1
"Lester, Jon",SI,S,91.5,called_strike,0-0,1
"Lester, Jon",SI,B,89.6,hit_by_pitch,1-1,1
"Lester, Jon",FF,S,92.2,foul,1-0,1
"Lester, Jon",FC,B,88.5,ball,0-0,1
"Lester, Jon",CH,X,83.9,hit_into_play,1-1,0
"Lester, Jon",CH,B,83.8,ball,0-1,0
"Lester, Jon",FF,S,91.1,called_strike,0-0,0
"Lester, Jon",SI,X,91.5,hit_into_play,2-0,2
"Lester, Jon",FF,B,92.1,ball,1-0,2
"Lester, Jon",FF,B,92.6,ball,0-0,2
"Lester, Jon",SI,X,91.6,hit_into_play,0-1,2
"Lester, Jon",FF,S,92.3,called_strike,0-0,2
"Lester, Jon",FF,X,93.2,hit_into_play,0-0,1
"Lester, Jon",FC,S,88.8,called_strike,2-2,0
"Lester, Jon",FF,B,93.2,ball,1-2,0
"Lester, Jon",FF,S,92.2,called_strike,1-1,0
"Lester, Jon",FC,B,88,ball,0-1,0
"Lester, Jon",FF,S,90.4,called_strike,0-0,0
"Lester, Jon",FC,X,89.7,hit_into_play,1-2,2
"Lester, Jon",CU,S,75.2,called_strike,1-1,2
"Lester, Jon",SI,B,91.9,blocked_ball,0-1,2
"Lester, Jon",FF,S,90.6,foul,0-0,2
"Lester, Jon",FF,X,93.2,hit_into_play,3-2,1
"Lester, Jon",FC,B,90.3,ball,2-2,1
"Lester, Jon",FF,S,94.1,foul,2-2,1
"Lester, Jon",FC,B,89.7,ball,1-2,1
"Lester, Jon",CU,B,77.2,ball,0-2,1
"Lester, Jon",FF,S,90.3,foul,0-2,1
"Lester, Jon",FF,S,90.6,swinging_strike,0-1,1
"Lester, Jon",FC,S,89.3,foul,0-0,1
"Lester, Jon",CU,S,76.8,swinging_strike_blocked,2-2,0
"Lester, Jon",CH,B,85.1,blocked_ball,1-2,0
"Lester, Jon",CU,B,75.7,blocked_ball,0-2,0
"Lester, Jon",FC,S,89,foul,0-1,0
"Lester, Jon",FC,S,90.1,swinging_strike,0-0,0
"Lester, Jon",SI,X,90.8,hit_into_play,0-0,0
"Lester, Jon",FF,X,92.3,hit_into_play,3-0,0
"Lester, Jon",CH,B,84.7,blocked_ball,2-0,0
"Lester, Jon",FC,B,90.4,ball,1-0,0
"Lester, Jon",FC,B,90.7,ball,0-0,0
"Lester, Jon",FC,X,89.9,hit_into_play,0-0,0
"Lester, Jon",SI,X,91.9,hit_into_play,2-2,0
"Lester, Jon",CH,B,84.6,ball,1-2,0
"Lester, Jon",FC,S,89.1,foul,1-1,0
"Lester, Jon",CH,B,83.9,ball,0-1,0
"Lester, Jon",SI,S,91.1,called_strike,0-0,0
"Lester, Jon",FC,S,88.3,swinging_strike,2-2,2
"Lester, Jon",CH,B,86.7,ball,1-2,2
"Lester, Jon",CU,S,73.9,foul,1-1,2
"Lester, Jon",FC,S,90.1,foul,1-0,2
"Lester, Jon",SI,B,93,ball,0-0,2
"Lester, Jon",CU,S,76.5,swinging_strike_blocked,1-2,1
"Lester, Jon",FF,B,92.8,ball,0-2,1
"Lester, Jon",CH,S,85.4,swinging_strike,0-1,1
"Lester, Jon",CU,S,73.5,called_strike,0-0,1
"Lester, Jon",CU,S,76.2,swinging_strike_blocked,2-2,0
"Lester, Jon",FF,S,91.8,called_strike,2-1,0
"Lester, Jon",SI,B,91.2,ball,1-1,0
"Lester, Jon",FC,S,88.9,called_strike,1-0,0
"Lester, Jon",SI,B,89.8,ball,0-0,0
"Lester, Jon",CU,S,76.6,swinging_strike,1-2,2
"Lester, Jon",FF,B,91.9,ball,0-2,2
"Lester, Jon",FC,S,90.6,swinging_strike,0-1,2
"Lester, Jon",FF,S,92.7,foul,0-0,2
"Lester, Jon",FF,X,93.4,hit_into_play,2-2,1
"Lester, Jon",SI,B,92,ball,1-2,1
"Lester, Jon",CH,S,84.2,foul,1-1,1
"Lester, Jon",FF,B,89.7,ball,0-1,1
"Lester, Jon",SI,S,92.1,called_strike,0-0,1
"Lester, Jon",FF,S,92.1,called_strike,3-2,0
"Lester, Jon",FC,B,87.5,ball,2-2,0
"Lester, Jon",FF,B,92.4,ball,1-2,0
"Lester, Jon",CU,B,72.7,ball,0-2,0
"Lester, Jon",FC,S,88.5,foul,0-1,0
"Lester, Jon",FF,S,91.9,foul,0-0,0
"Lester, Jon",FF,X,91.8,hit_into_play,2-0,2
"Lester, Jon",FC,B,87.6,ball,1-0,2
"Lester, Jon",SI,B,91.5,ball,0-0,2
"Lester, Jon",FF,X,92,hit_into_play,2-2,1
"Lester, Jon",FC,S,89.2,foul,2-1,1
"Lester, Jon",SI,B,91.4,ball,1-1,1
"Lester, Jon",FF,B,90.1,ball,0-1,1
"Lester, Jon",CU,S,72.4,called_strike,0-0,1
"Lester, Jon",CH,X,84.3,hit_into_play,0-1,0
"Lester, Jon",SI,S,90.5,called_strike,0-0,0
"Lester, Jon",CH,S,83.8,swinging_strike,3-2,2
"Lester, Jon",CU,B,76.1,ball,2-2,2
"Lester, Jon",FF,B,92.8,ball,1-2,2
"Lester, Jon",CU,B,77,ball,0-2,2
"Lester, Jon",CU,S,74,called_strike,0-1,2
"Lester, Jon",FC,S,89.5,called_strike,0-0,2
"Lester, Jon",FF,X,91.7,hit_into_play,1-0,1
"Lester, Jon",CH,B,84.2,ball,0-0,1
"Lester, Jon",FC,X,88.1,hit_into_play,2-1,0
"Lester, Jon",FC,B,89.2,ball,1-1,0
"Lester, Jon",FF,S,92.3,called_strike,1-0,0
"Lester, Jon",FF,B,91.8,ball,0-0,0
"Lester, Jon",FF,X,92.1,hit_into_play,3-2,2
"Lester, Jon",FF,S,92.2,foul,3-2,2
"Lester, Jon",FF,S,91.5,foul,3-1,2
"Lester, Jon",FF,S,91,called_strike,3-0,2
"Lester, Jon",FF,B,91.9,ball,2-0,2
"Lester, Jon",FF,B,92.7,ball,1-0,2
"Lester, Jon",FF,B,93.1,ball,0-0,2
"Lester, Jon",FF,X,91.6,hit_into_play,0-0,0
"Lester, Jon",FC,X,88.6,hit_into_play,2-1,0
"Lester, Jon",FF,S,91.1,called_strike,2-0,0
"Lester, Jon",SI,B,90.1,ball,1-0,0
"Lester, Jon",FC,B,86.8,ball,0-0,0
"Lester, Jon",FC,X,88.7,hit_into_play,3-2,2
"Lester, Jon",FC,S,89.7,foul,3-1,2
"Lester, Jon",FC,B,89.6,ball,2-1,2
"Lester, Jon",FF,B,89.8,ball,1-1,2
"Lester, Jon",CU,S,74.5,called_strike,1-0,2
"Lester, Jon",CU,B,74.4,ball,0-0,2
"Lester, Jon",FF,X,91.1,hit_into_play,3-1,1
"Lester, Jon",CU,B,74.3,ball,2-1,1
"Lester, Jon",CU,B,77.1,ball,1-1,1
"Lester, Jon",FC,S,90,swinging_strike,1-0,1
"Lester, Jon",FF,B,93.1,ball,0-0,1
"Lester, Jon",CU,S,78.3,swinging_strike,2-2,0
"Lester, Jon",FF,S,93.4,foul,2-1,0
"Lester, Jon",FF,S,93.3,called_strike,2-0,0
"Lester, Jon",CH,B,85.6,ball,1-0,0
"Lester, Jon",SI,B,92.8,blocked_ball,0-0,0
"Lester, Jon",FC,X,89.8,hit_into_play,1-0,0
"Lester, Jon",FF,B,90.6,ball,0-0,0
"Lester, Jon",FF,X,93.8,hit_into_play,1-0,0
"Lester, Jon",FF,B,93.8,ball,0-0,0
"Lester, Jon",FF,X,94.1,hit_into_play,2-2,0
"Lester, Jon",FF,S,93.3,called_strike,2-1,0
"Lester, Jon",FC,B,89.9,ball,1-1,0
"Lester, Jon",FF,B,92.9,ball,0-1,0
"Lester, Jon",FF,S,92.7,called_strike,0-0,0
"Lester, Jon",FC,S,90.2,swinging_strike,2-2,2
"Lester, Jon",FF,B,92.3,ball,1-2,2
"Lester, Jon",FC,S,90.2,foul,1-2,2
"Lester, Jon",FC,S,89.3,swinging_strike,1-1,2
"Lester, Jon",CU,S,74,called_strike,1-0,2
"Lester, Jon",FC,B,89.8,ball,0-0,2
"Lester, Jon",FC,B,90,ball,3-0,2
"Lester, Jon",CH,B,84.5,ball,2-0,2
"Lester, Jon",FF,B,90.3,ball,1-0,2
"Lester, Jon",FC,B,88.1,ball,0-0,2
"Lester, Jon",FF,X,92.9,hit_into_play,0-0,2
"Lester, Jon",FC,X,87.3,hit_into_play,2-0,1
"Lester, Jon",FC,B,88.7,ball,1-0,1
"Lester, Jon",FF,B,89.9,ball,0-0,1
"Lester, Jon",FF,X,92.2,hit_into_play,1-0,1
"Lester, Jon",FC,B,88.7,ball,0-0,1
"Lester, Jon",FC,X,89.7,hit_into_play,0-1,1
"Lester, Jon",CU,S,73.8,called_strike,0-0,1
"Lester, Jon",FF,S,93.7,swinging_strike,0-2,0
"Lester, Jon",FF,S,92.3,foul_tip,0-1,0
"Lester, Jon",FF,S,91.7,called_strike,0-0,0
"Lester, Jon",FC,X,88.8,hit_into_play,2-1,2
"Lester, Jon",CU,B,73.3,ball,1-1,2
"Lester, Jon",CU,B,76.6,ball,0-1,2
"Lester, Jon",FC,S,89.5,called_strike,0-0,2
"Lester, Jon",FF,X,93.2,hit_into_play,2-1,1
"Lester, Jon",FF,B,93.7,ball,1-1,1
"Lester, Jon",FF,S,93.1,foul,1-0,1
"Lester, Jon",FF,B,93.2,ball,0-0,1
"Lester, Jon",FF,S,92.4,swinging_strike,0-2,0
"Lester, Jon",FC,S,88.9,foul,0-1,0
"Lester, Jon",FC,S,87.8,foul,0-0,0
"Lester, Jon",FF,S,94.4,called_strike,0-2,2
"Lester, Jon",FC,S,89,foul,0-1,2
"Lester, Jon",CH,S,85.2,called_strike,0-0,2
"Lester, Jon",FC,X,89.9,hit_into_play,1-2,1
"Lester, Jon",FF,S,88.6,foul,1-2,1
"Lester, Jon",CU,S,73.1,called_strike,1-1,1
"Lester, Jon",FF,B,92.9,ball,0-1,1
"Lester, Jon",FF,S,90.4,called_strike,0-0,1
"Lester, Jon",FC,X,88.1,hit_into_play,0-0,0
"Lester, Jon",SI,X,90.2,hit_into_play,0-1,2
"Lester, Jon",FF,S,91.3,called_strike,0-0,2
"Lester, Jon",CH,X,83.5,hit_into_play,0-1,1
"Lester, Jon",FC,S,86.7,called_strike,0-0,1
"Lester, Jon",FF,X,90.6,hit_into_play,0-0,0
"Lester, Jon",FF,X,93.3,hit_into_play,3-2,2
"Lester, Jon",FC,S,87.1,foul,3-1,2
"Lester, Jon",FC,B,88.1,ball,2-1,2
"Lester, Jon",FC,S,88.1,foul,2-0,2
"Lester, Jon",CU,B,72.5,ball,1-0,2
"Lester, Jon",CU,B,72.7,ball,0-0,2
"Lester, Jon",FF,X,94.1,hit_into_play,0-1,1
"Lester, Jon",FF,S,93.9,called_strike,0-0,1
"Lester, Jon",FC,S,87.9,swinging_strike,3-2,0
"Lester, Jon",SI,B,90.8,ball,2-2,0
"Lester, Jon",CU,B,75.6,ball,1-2,0
"Lester, Jon",CH,S,83.7,swinging_strike,1-1,0
"Lester, Jon",FC,S,89,swinging_strike,1-0,0
"Lester, Jon",FC,B,88.6,ball,0-0,0
"Lester, Jon",FC,S,89.1,swinging_strike,1-2,2
"Lester, Jon",CH,S,84.1,swinging_strike,1-1,2
"Lester, Jon",CH,B,85.4,ball,0-1,2
"Lester, Jon",SI,S,91.5,swinging_strike,0-0,2
"Lester, Jon",FC,X,86.6,hit_into_play,2-2,1
"Lester, Jon",FF,S,91.9,foul,2-1,1
"Lester, Jon",FF,B,91.8,ball,1-1,1
"Lester, Jon",FF,B,92.4,ball,0-1,1
"Lester, Jon",FF,S,91,called_strike,0-0,1
"Lester, Jon",SI,X,88.9,hit_into_play,1-0,0
"Lester, Jon",SI,B,89.4,ball,0-0,0
"Lester, Jon",CU,X,76.8,hit_into_play,2-2,2
"Lester, Jon",SI,B,91.7,blocked_ball,1-2,2
"Lester, Jon",FC,S,88.5,foul,1-2,2
"Lester, Jon",FF,S,93.9,foul,1-1,2
"Lester, Jon",FF,B,94.1,ball,0-1,2
"Lester, Jon",FF,S,92.3,called_strike,0-0,2
"Lester, Jon",FC,S,89.4,swinging_strike,1-2,1
"Lester, Jon",CH,S,85.1,foul,1-2,1
"Lester, Jon",FF,B,93.1,ball,0-2,1
"Lester, Jon",FC,S,89.3,swinging_strike,0-1,1
"Lester, Jon",CU,S,74.2,called_strike,0-0,1
"Lester, Jon",FF,B,93.1,ball,3-2,1
"Lester, Jon",CU,B,77.1,ball,2-2,1
"Lester, Jon",FF,S,95.2,foul,2-2,1
"Lester, Jon",FF,S,93.7,swinging_strike,2-1,1
"Lester, Jon",FF,B,94.7,ball,1-1,1
"Lester, Jon",FF,S,93.2,foul,1-0,1
"Lester, Jon",FF,B,93,ball,0-0,1
"Lester, Jon",CU,S,74.6,swinging_strike_blocked,2-2,0
"Lester, Jon",FC,S,89,foul,2-2,0
"Lester, Jon",CU,B,75.9,ball,1-2,0
"Lester, Jon",FC,S,89.4,foul,1-1,0
"Lester, Jon",FF,S,92.6,foul,1-0,0
"Lester, Jon",FF,B,93.2,ball,0-0,0
"Lester, Jon",FC,X,88.9,hit_into_play,2-0,2
"Lester, Jon",FC,B,87.7,ball,1-0,2
"Lester, Jon",FF,B,92.8,ball,0-0,2
"Lester, Jon",FC,B,87.9,ball,3-2,2
"Lester, Jon",FC,S,88.7,foul,3-1,2
"Lester, Jon",FF,B,89.6,ball,2-1,2
"Lester, Jon",FF,S,91.9,called_strike,2-0,2
"Lester, Jon",CU,B,73,ball,1-0,2
"Lester, Jon",CU,B,71.6,ball,0-0,2
"Lester, Jon",CU,X,75.6,hit_into_play,0-2,1
"Lester, Jon",FC,S,89,foul,0-2,1
"Lester, Jon",CU,S,75.3,swinging_strike,0-1,1
"Lester, Jon",FF,S,92.1,called_strike,0-0,1
"Lester, Jon",FC,X,89,hit_into_play,1-2,0
"Lester, Jon",FC,S,89,foul,1-2,0
"Lester, Jon",FF,S,90.7,foul,1-1,0
"Lester, Jon",FF,B,91.9,ball,0-1,0
"Lester, Jon",CU,S,71.8,called_strike,0-0,0
"Lester, Jon",SI,X,92.7,hit_into_play,1-1,2
"Lester, Jon",FF,S,92.2,called_strike,1-0,2
"Lester, Jon",CU,B,72.9,ball,0-0,2
"Lester, Jon",SI,X,91.7,hit_into_play,1-0,1
"Lester, Jon",SI,B,91.9,ball,0-0,1
"Lester, Jon",FC,X,86.6,hit_into_play,2-1,1
"Lester, Jon",CH,B,83.7,ball,1-1,1
"Lester, Jon",FF,S,91.4,called_strike,1-0,1
"Lester, Jon",FF,B,91.8,ball,0-0,1
"Lester, Jon",FC,S,86.4,called_strike,3-2,0
"Lester, Jon",FF,S,92.1,foul,3-2,0
"Lester, Jon",FC,S,87.8,foul,3-2,0
"Lester, Jon",FC,S,86.7,swinging_strike,3-1,0
"Lester, Jon",FC,B,88,ball,2-1,0
"Lester, Jon",FC,B,87.7,ball,1-1,0
"Lester, Jon",FC,S,86.5,called_strike,1-0,0
"Lester, Jon",FC,B,88,ball,0-0,0
"Lester, Jon",FC,S,88.6,swinging_strike,3-2,2
"Lester, Jon",CU,B,78.5,ball,2-2,2
"Lester, Jon",CU,B,77.1,blocked_ball,1-2,2
"Lester, Jon",FF,B,93.8,ball,0-2,2
"Lester, Jon",FC,S,90,swinging_strike,0-1,2
"Lester, Jon",FF,S,94,called_strike,0-0,2
"Lester, Jon",FC,X,89.4,hit_into_play,1-1,1
"Lester, Jon",SI,B,90,ball,0-1,1
"Lester, Jon",FF,S,92.6,called_strike,0-0,1
"Lester, Jon",CU,S,77.9,swinging_strike,0-2,0
"Lester, Jon",FC,S,89,foul_bunt,0-1,0
"Lester, Jon",FF,S,90.6,foul,0-0,0
"Lester, Jon",FC,X,89.1,hit_into_play,1-0,0
"Lester, Jon",SI,B,92.5,ball,0-0,0
"Lester, Jon",FC,X,88.7,hit_into_play,3-2,2
"Lester, Jon",SI,S,91,foul,3-2,2
"Lester, Jon",FC,B,88,ball,2-2,2
"Lester, Jon",FC,S,89.9,foul,2-1,2
"Lester, Jon",FF,B,90.4,ball,1-1,2
"Lester, Jon",CH,B,86.3,ball,0-1,2
"Lester, Jon",FF,S,92.9,foul,0-0,2
"Lester, Jon",CU,S,75.9,swinging_strike_blocked,1-2,1
"Lester, Jon",FF,S,91.9,called_strike,1-1,1
"Lester, Jon",CH,S,84,called_strike,1-0,1
"Lester, Jon",FF,B,91.7,ball,0-0,1
"Lester, Jon",CU,X,73,hit_into_play,2-2,0
"Lester, Jon",FF,B,92.4,ball,1-2,0
"Lester, Jon",FC,S,89.4,foul,1-1,0
"Lester, Jon",FF,S,91.3,foul,1-0,0
"Lester, Jon",FF,B,91.8,ball,0-0,0
"Lester, Jon",SI,X,87.6,hit_into_play,0-0,2
"Lester, Jon",SI,X,93.7,hit_into_play,1-2,1
"Lester, Jon",SI,B,93.2,ball,0-2,1
